team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,division,alias,modular11_alias
7199efbe-b73d-4df2-8ea8-83aa80335e34,Bonita Springs Wildcats (2012 Blue),Bonita Springs Wildcats,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,391472,
854e848e-fd34-41e1-a73a-518ace8a2467,Bonita Springs WIldcats (2012 Red),Bonita Springs Wildcats,u14,Male,FL,Florida,2012,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,135593,
4c092964-cc1d-4a93-9bde-361da966a97c,ANBBK Boynton Beach Knights BBK-2012-B-BLACK,Boynton Beach Knights,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,149920,
a8bb9cbf-9793-4fde-b3d6-bc99ac1e5f82,ANBBK Boynton Beach Knights BBK-2012-B-RED,Boynton Beach Knights,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,140023,
6a246774-9536-47e5-ac79-615dd4e672df,Brave SC 12 Elite,Brave Sporting Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,82763,
988077a4-844f-4c82-a5a4-73ce40f6f959,Brave SC 12 Select,Brave Sporting Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,83538,
63c7c776-b842-4718-94ca-0d54249215bd,Lake United FC 2012 Select,Brave Sporting Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,580192,
7dd5ec66-3e9b-43cd-a04d-36ab50c27ec0,Brevard Beachside Impact 2012B,Brevard Beachside Soccer Club Inc,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,63013,
f9927572-9f47-4f18-8ccf-6492bf5c98ad,2012B Alliance,Brevard SA,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,60999,
a4b4e0d2-8a6e-42f0-819f-63e99b162d21,2012B Elite,Brevard SA,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,60997,
230bd6b0-2409-4865-acfe-032850110801,Cape City FC,Cape City FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,361478,
863c24b0-3e1c-4d42-82a5-c5b39552df6a,2012 Cyclones Boys Blue,Cape Coral Soccer,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,140411,
24e681b5-4f41-45c9-8987-6238d8479c3a,2012 Cyclones Boys RL B12,Cape Coral Soccer,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,140407,
62789b3e-f513-462e-8d09-dc035e55c744,CBF 2012,CBF School Boca Raton,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,141115,
b63df122-8970-42b3-9006-eea14c9cd1dc,CBS United 2012 - Navy,Central Brevard Soccer,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,141763,
aa55d92f-6c5c-4c34-82ea-7e342c206de7,CBS United 2012 - White,Central Brevard Soccer,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,488064,
f8b207e3-d73d-49cc-8b0b-38507856083c,U14 Boys Red,Central Florida SC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,502836,
926e84e9-095c-4942-826a-1b1206b00e3c,Chargers CLW B2012 NAL,Chargers SC CLW,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,91489,
cfb35b4f-2692-4cf4-ad3f-bb65bb8d40d7,Chargers CLW B2012 Premier,Chargers SC CLW,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,93914,
19c68d03-9606-484d-a674-cc926c91b4b1,Chargers LWR B2012 EA,Chargers SC LWR,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,99789,
17ca78bd-5152-4ec8-9163-624af27cf0a5,Chargers LWR B2012 Elite,Chargers SC LWR,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,99790,
3bb8a7da-2622-4baf-893d-5936257a2901,Chargers TPA B2012 Elite,Chargers SC TPA,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,97015,
dc6a0c01-22a4-49b2-85a8-11858b637752,Chargers TPA B2012 Premier,Chargers SC TPA,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,97013,
